a,b,c,d
2.065082568428409502e+02,1.596370641225454392e+02,1.599670559727683781e+02,2.090006387385473658e+02
5.736398568400182967e+02,7.102879768160587446e+02,7.061558070512411405e+02,5.691722278683117793e+02
1.367569957471227440e+02,1.399627390797176929e+02,1.776758702141378308e+02,2.379430634501190696e+02
3.149705273176693368e+02,3.453338183420142968e+02,2.385641727969043302e+02,2.830472672824614051e+02
1.904792344821132474e+03,2.269988318085740502e+03,2.416412155305787110e+03,2.789238575402896458e+03
6.813066851864361979e+02,6.876623049599379556e+02,7.082131428845375467e+02,6.436443540777943326e+02
1.426555445810958247e+02,2.611092075432516140e+02,2.634812188432174480e+02,1.548595080874716814e+02
5.674336679767869640e+01,6.464789179882234293e+01,4.190533917702715883e+01,2.833876695541886903e+01
3.612593965341254147e+02,2.754439606580840518e+02,5.440365494262777020e+02,4.579278910335231103e+02
1.327778471611430859e+02,1.782776491507201797e+02,2.006910535062144447e+02,1.263471771924705109e+02
1.649985416909568130e+02,1.526431572275565145e+02,2.061949195915662756e+02,2.232575194394865434e+02
4.453594841357362384e+02,1.647252844119508097e+02,4.225346180968186900e+02,1.222624252525467909e+02
1.463455759003234562e+03,1.333308637922163371e+03,1.520679071248817763e+03,1.397882641786359727e+03
9.865926251481712370e+02,5.691665818870081921e+02,1.302418202986570805e+03,1.033508656606920113e+03
3.197353567482597896e+02,1.807360914684730631e+02,2.912317180215596863e+02,4.289341701701470697e+02
3.263830686346173025e+02,3.302947130467112515e+02,3.261350613430889211e+02,3.488250999948907065e+02
3.601142854841073131e+02,2.399318801075979195e+02,3.476305869766378578e+02,3.315784427786451261e+02
1.028263956025991547e+03,1.047271705565391358e+03,1.003812913381678300e+03,1.329113050779790683e+03
5.863970475606739541e+01,1.152064456360263875e+02,1.225282459251466918e+02,6.529709965202545163e+01
1.403297194634788411e+03,1.676107459990483903e+03,1.623945859482598280e+03,1.368136784061049866e+03
6.245254533895681561e+02,7.937430862786247872e+02,5.533438856641093935e+02,6.012960776911839957e+02
4.952592561200012824e+02,7.704485210777094153e+02,7.861395240024959321e+02,7.981529917306316975e+02
3.817817443464560370e+02,5.261231446914747494e+02,3.242976360828402562e+02,4.885866658737252806e+02
1.524478371645682842e+02,1.760411599348402092e+02,1.480538913913354122e+02,1.145267959405018559e+02
1.748045740079562904e+02,2.855064323811938607e+02,1.667529677814719946e+02,1.053432658767701611e+02
9.014306280918897301e+02,7.463751780108505045e+02,8.960238019198553729e+02,1.117256255610152039e+03
2.078206413885768143e+03,2.054842456652000692e+03,1.933222330325748771e+03,2.253122336518154953e+03
1.434402019784473623e+02,2.545135717239044197e+02,3.493018823760616556e+02,4.029407446202009169e+02
2.545853673992083088e+02,3.369887725424389373e+02,6.795180973115332108e+02,7.126973878415549279e+02
2.936931998863331614e+02,1.659115733194461200e+02,1.888845451855248712e+02,3.456928553237847268e+02
3.320112980760182495e+02,5.067739775349727438e+02,5.185704778066860854e+02,8.387852756109911070e+02
3.600781040404608575e+02,4.148696377522245484e+02,3.340875444733850941e+02,4.329448238088810399e+02
2.052946481086653137e+02,-1.193463674271328046e+02,-1.361742204997777606e+02,3.954526353219186490e+02
-3.306812970554004494e+01,5.481960475019187129e+01,3.038992084550146728e+02,1.642671605114879867e+02
1.269775378911402015e+02,2.647167286597260158e+02,2.730958258706821766e+02,1.353566351020963623e+02
1.254880745535264310e+02,2.398792489852780108e+01,-4.308250854427330268e+01,1.218258479634803848e+02
3.648529552916476177e+02,5.591741612316418468e+02,4.201691424065849674e+02,3.544022425271239172e+02
1.318019274428909569e+02,1.215330466319382623e+02,2.229222807262528363e+02,4.450436203815057183e+02
8.227468228398039685e+01,1.594065788899997074e+02,9.632740769110930046e+01,1.635075635819287641e+02
2.982556746540104200e+02,2.837837915431535407e+02,3.554854909663242211e+02,3.968945811894758435e+02
1.737596435087427551e+02,2.425513646798552827e+02,2.123797958030255586e+02,2.767855799852375185e+02
1.612600364525854673e+02,1.165307221252755312e+02,3.626504168055644755e+02,3.056027891304640320e+02
1.546786644774558113e+02,6.574022989071872303e+01,4.965852676867091020e+01,3.681977573586461858e+02
7.072826316847711041e+02,8.069801451123139486e+02,6.481482927844200503e+02,4.512567217610235275e+02
1.228196749581853283e+03,1.393582031479395027e+03,1.648234612873126935e+03,9.753638719278335429e+02
6.033513026019132894e+02,4.716453348729264690e+02,6.568974068695933966e+02,7.674770656195734091e+02
6.339918943732386225e+01,1.346199992140801101e+02,1.256585349547365951e+02,7.288413225989796729e+01
1.165535399532605965e+02,1.235203783677725653e+02,1.022661962889488905e+02,1.948109661395195076e+02
4.986614713007022601e+02,6.436696687354818778e+02,4.979076126811918357e+02,5.759446817339560312e+02
5.502404676802923404e+02,4.187473639163802090e+02,4.447276537269148662e+02,4.102099107751569704e+02
3.549794290938472727e+02,4.295795381172528096e+02,4.187256841883751122e+02,3.835875772016263454e+02
3.659375869866015591e+02,1.603684262575436037e+02,1.811958193210803927e+02,2.180873584768024784e+02
4.368468023329013477e+02,7.712714895430382285e+02,5.643573472000331321e+02,6.225144447631223557e+02
1.078995478833119250e+03,8.513786527862814637e+02,7.646750854948911638e+02,8.574190777551835936e+02
1.939529003003867047e+03,1.953453437879256853e+03,1.934030940007382696e+03,1.947955374882772048e+03
3.588946949290963317e+01,1.082382224984237808e+02,2.231111146148896012e+02,2.024115993520567827e+02
1.148357956005838332e+03,1.983689193400925660e+03,2.418825032920021840e+03,1.558637343686009672e+03
1.351970244148785468e+03,1.045113604781543927e+03,1.091486573682621838e+03,1.149144203123145871e+03
6.728497535095559101e+01,4.884872934827286031e+02,1.190575596900572464e+01,5.482169660395156825e+02
6.513222920645398517e+02,6.028730238926641505e+02,1.030795066009676248e+03,9.080632497027871750e+02
6.558464514057482120e+02,1.115367657989934969e+03,2.161375175038727320e+03,2.407845631247244000e+03
2.700243168388863978e+03,3.254543017455038807e+03,2.602553807872249763e+03,2.728897650872573195e+03
6.880429179430492468e+02,6.123933363424265508e+02,8.068537730883277845e+02,8.177070577636530970e+02
1.997326407591278610e+02,2.057641988696896647e+02,1.683776423112680334e+02,1.744092004218298371e+02
1.692962166322010091e+02,5.565796654230206286e+02,3.652553022453524250e+02,6.740170092910997255e+02
1.232826154870461295e+02,1.590059478269776605e+02,3.136011027823995505e+02,2.336401253715285122e+02
1.061936301180349460e+02,9.524462776965222588e+01,7.886345641350931146e+01,6.527793355777536988e+01
-3.612518282685434201e+01,1.684638733241244495e+02,1.869983483860287663e+02,1.808751081264391587e+02
2.643035655393961861e+03,1.903591594986335167e+03,1.224864012877372033e+03,2.420306197044096734e+03
5.406518195303755903e+01,6.430345004003852694e+01,5.880711303856320171e+01,5.286433254533613990e+01
9.582656292854092044e+02,8.903540664687724302e+02,9.223599961670178118e+02,6.170658129792091131e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.075294378694189845e+02,2.854556890715811619e+02,3.933451957465429700e+02,5.135855962299485782e+02
1.692546927833704444e+02,6.403626710852810788e+01,2.823313096261497890e+02,2.292488318390823565e+02
1.173125539530811352e+02,9.068322264300725521e+01,1.136435997949895551e+02,1.460621975009446594e+01
1.952783514746869571e+02,2.673386864193157635e+02,4.743877339479316220e+02,5.681953485752953839e+02
5.207052265608820107e+02,6.002025053388528022e+02,6.225163531781144002e+02,6.455592930734268293e+02
7.798816821993131043e+01,9.142223899262700115e+01,7.270617741707155801e+01,7.118519413267632956e+01
9.672358987445379626e+02,6.797919978890244010e+02,1.113621339195140536e+03,1.157848644461912500e+03
6.974578732310128544e+02,1.255685154454112308e+03,1.121308538778738011e+03,1.401166869678567082e+03
8.041214385123843158e+02,9.543518786689295439e+02,7.332258540294952809e+02,8.039204475012476223e+02
8.164335070720653675e+01,8.164335070720653675e+01,8.164335070720653675e+01,8.164335070720653675e+01
2.726631032170888602e+02,2.882628928440680625e+02,1.269563973053714818e+02,1.752846672190175070e+02
9.184020317289859747e+01,1.666728897685002266e+02,1.138858872636254631e+02,1.251428727085343127e+02
5.212294772290010769e+02,2.765933726125264798e+02,4.169753170053485860e+02,2.587419437879174211e+02
8.686055768534964727e+02,8.428854999880352352e+02,8.261584250548741011e+02,9.721152354593723430e+02
1.181963221467272206e+03,1.692962538257031156e+03,2.255994572217620316e+03,2.127376073824627383e+03
5.107964687118585516e+02,4.031013728126160345e+02,5.365858040476368842e+02,4.288907081483941965e+02
3.084234207257403568e+02,4.548294905674597999e+02,3.950119390919719535e+02,5.270843709768084864e+02
1.613995133961958572e+02,3.041384607715688162e+02,4.230515547681206954e+02,5.898257717306197492e+02
7.011532567495838748e+02,3.696447231346343756e+02,1.664937557798747775e+03,1.285475647637280190e+03
2.773672813035978834e+03,8.843421469609836549e+02,1.081264756055300722e+03,1.302568370230261735e+03
3.120419830340381395e+02,1.130686195550592146e+02,3.023462640789588818e+02,3.800436151744455628e+02
1.023996509650371820e+02,6.873333811535215432e+01,9.081997084614096138e+01,1.349313542810692113e+01
1.590761213246952082e+02,1.308952962792504877e+02,2.850513622873233999e+02,1.365632352156706020e+02
3.282138915182385972e+02,2.505459335420209470e+02,4.304286315883286989e+02,5.822757909519305031e+02
3.228803232900432363e+02,7.871068072497995445e+02,1.693933970846670263e+03,1.174873771058787270e+03
4.774957766716048582e+02,5.781595408107560843e+02,4.951906376996952304e+02,6.688816668329139929e+02
8.159114429962433235e+01,6.075478850225006511e+01,4.431632691783189415e+01,2.107046382562473141e+01
1.249102519540741241e+03,2.962950458866719600e+03,2.529862602895011605e+03,6.538846456994222081e+02
1.228979291989380300e+02,1.482039340862641552e+02,1.754586208528224631e+02,1.623622992487820227e+02
4.810791134705145566e+01,1.284234188051146020e+03,9.054177734901516033e+02,5.805489301944395493e+02
7.333894778980778995e+01,1.079335237854838141e+02,4.444094637712234430e+01,8.841195040751901502e+01
1.592663352775896897e+02,1.614715816619701059e+02,2.277619617771157152e+02,1.161475608793728043e+02
3.554160072860474884e+01,1.479795008703361816e+02,1.278923693298356312e+02,1.057970661176872937e+02
3.404030616558657130e+02,4.717364455993343881e+02,4.315613269521759889e+02,3.714329831967396558e+02
2.152250946193485959e+02,3.715585351491490087e+02,3.721840665543856517e+02,3.753681796305413059e+02
1.083622943323841582e+03,1.113931981051597404e+03,1.380148793868988832e+03,1.649055458702820260e+03
7.905748619389928535e+02,9.557268586086846653e+02,7.303637230019730850e+02,9.198078311047703437e+02
2.583151474568576873e+02,3.076454040135364494e+02,8.245099039471919014e+02,7.778560550097683972e+02
9.423400730607704645e+01,9.515743440120911600e+01,9.777518511340544194e+01,6.146210191629531039e+01
3.314404802090666635e+02,3.346406360349560032e+02,2.439818220341022084e+02,3.223987635438393227e+02
4.079800062745148921e+02,4.499180269815833526e+02,3.329788057359613163e+02,3.670375410517540331e+02
2.654117596553121530e+02,3.016253540081859228e+02,3.906817940306270316e+02,2.048943836498128519e+02
7.841899090421231904e+02,5.231864124677373411e+02,5.437006467189801242e+02,6.059730774097823769e+02
9.121238524806244641e+02,1.026357444166196046e+03,8.922276901637497986e+02,1.386638696067141154e+03
1.582172559720574327e+03,1.940908171595582644e+03,1.872752272778703173e+03,1.737314609644821303e+03
2.206106349281043606e+02,6.751952087801711286e+02,8.789810149849729441e+02,4.877907601150737946e+02
1.567827814136212965e+03,4.741778207507944103e+02,4.234504408340905570e+02,1.376816425706351083e+03
1.333669031903270081e+02,1.169849523485341933e+02,3.688860401894558549e+01,1.105350698130586551e+02
7.686524486701649721e+02,7.412351142482344812e+02,8.002155164255191266e+02,7.727981820035886358e+02
2.031318532830746619e+02,1.838098549804616368e+02,1.536352809363583276e+02,1.668990943975010168e+02
3.637061817995269735e+02,6.647619893112841964e+02,4.979635763013404244e+02,3.517121297154077411e+02
5.996417356101619589e+02,5.141925347047865671e+02,6.517451047931034509e+02,6.691144314561337296e+02
1.691108501252803933e+02,2.299678982636034164e+02,2.299678982636034164e+02,2.908249464019264678e+02
1.145848789807438607e+03,1.095855425902494972e+03,1.145848789807438607e+03,1.095855425902495199e+03
4.228621187932022849e+02,3.708691347979401485e+02,2.479870305958255301e+02,2.569041753365087288e+02
2.408998241946933092e+02,4.708941949563907201e+02,2.461042108701404914e+02,6.360336321389127079e+01
3.601133997504014133e+02,4.494495071347486146e+02,6.135925466473079268e+02,6.091824379766386528e+02
2.428459236861270256e+03,2.190958949434937495e+03,2.121474602091649558e+03,2.750709744879947266e+03
5.331739699849948693e+02,1.025614007601554704e+03,6.703118441290665714e+02,8.332310010430363718e+02
2.391164620910263693e+03,2.327976195910454408e+03,3.744982774624128979e+03,3.012183804007508570e+03
2.826615289022283264e+02,2.426361242061407211e+02,2.184110657232284609e+02,2.472484384794316554e+02
2.526310618976167461e+03,1.940930069581044791e+03,1.784469824665994565e+03,1.116412184601863601e+03
6.360757026282477682e+02,6.002002833304536580e+02,5.198872547682884715e+02,5.871823739141167380e+02
5.607677057621814356e+02,6.171535116841588433e+02,4.401894195847531819e+02,4.478852621856128167e+02
5.150655157204607804e+02,5.660603046057005940e+02,5.749560766869213921e+02,4.956753540687732311e+02
2.255834324872785430e+02,1.470627542015172082e+02,1.548801861524331969e+02,9.195465960784846970e+01
4.149316609836290013e+02,4.080102274770715667e+02,3.684787982501615602e+02,5.188253831220409893e+02
1.870830748003888857e+02,1.683708873067824356e+02,1.960112481653474674e+02,1.457026330755275296e+02
7.550832136412003592e+01,9.789400710062250255e+01,1.009416035022302367e+02,1.116078337860328134e+02
3.877413768949788277e+02,5.514761274207119186e+02,5.610361843490582032e+02,5.015807871630759109e+02
5.542690336003973073e+01,6.931151916105518751e+01,2.947658022071392026e+01,-4.062288865298590679e+01
2.843666764525088411e+02,2.833443755959076498e+02,3.842861937047851484e+02,2.742193092927300881e+02
1.433988336818335654e+02,1.683024788468706276e+02,1.583376759534585005e+02,2.444832452418007733e+02
2.045780205021707729e+02,1.999524900825601037e+02,3.242345177047087645e+02,3.283650070898809190e+02
1.417826059573005978e+03,2.243039961162214240e+03,2.586359231354788790e+03,2.213975417848886536e+03
5.887041528932144274e+02,7.805942317933324830e+02,1.090432066097280995e+03,7.764502878041010945e+02
2.631465553035506559e+02,1.204062709379770411e+02,7.978403107046966625e+01,-7.181405300706328987e+00
2.615818972673524172e+02,2.245345621620354848e+02,4.125123440776656594e+02,3.897461701565550243e+02
4.191763065599662923e+02,4.191763065599662355e+02,4.191763065599662355e+02,4.191763065599662923e+02
2.804471340673985083e+02,1.797603120778530013e+02,3.113988685378708965e+02,1.472634937642312138e+02
1.036468795051963752e+03,1.011890468544225200e+03,9.179873843986957809e+02,1.047541445155337215e+03
8.921426657933354818e+02,1.046620447705867718e+03,1.170917141802304968e+03,1.282747771705687228e+03
4.637264400108612108e+02,6.380069054579158774e+02,6.445738193275573167e+02,7.557607649132555707e+02
7.751983576290507472e+01,1.864209505623433074e+02,1.012084247927275555e+02,2.284352686067610421e+02
-8.138454018767751563e+01,2.152197125101455981e+02,4.216816319298414584e+01,5.663555007629739180e+01
1.954859960205481570e+02,2.131003233351214021e+02,2.087677973802146312e+02,2.433177554024461529e+02
7.818009746991870657e+01,2.182209808425004667e+02,7.029122761559909804e+01,1.534185653653744339e+02
