a,b,c,d
7.906694238476747216e+01,7.666441573228169659e+01,7.192844362113770273e+01,8.749831665943931114e+01
8.408112046091304137e+01,7.974401454813713030e+01,2.189387713154824269e+02,1.559816059836867055e+02
3.292663679215848305e+01,3.128621116424735504e+01,2.891988154463605554e+01,2.038995914507611928e+01
4.006857695803912378e+01,3.460026669713056435e+01,3.514820591245269554e+01,3.426777440677261666e+01
6.466361800917067626e+01,6.216347571755837720e+01,7.119357088901124087e+01,7.551713632189719760e+01
3.741856413737533416e+01,4.675118300409849326e+01,4.012336628472975519e+01,3.380277935104734155e+01
9.064649971933151562e+01,6.468926125921132098e+01,6.712179594900314328e+01,7.721337743147120136e+01
1.328978613771602681e+02,1.248860755803802505e+02,1.136977901622825442e+02,1.383907611519186958e+02
2.127006822332418210e+02,1.490871408089370220e+02,2.152350161889474975e+02,1.966974190660833131e+02
6.996378952630125880e+00,3.797040230446881282e+01,5.376580915542468375e+01,2.563374491527535426e+01
1.377504762026110541e+02,8.489789257312543214e+01,3.111066351314676126e+01,1.264127676454145188e+02
2.963977095296452191e+01,4.381605961303905161e+01,5.501594400899326942e+00,3.972282823649626238e+01
7.559298828025565342e+01,7.153559353536812182e+01,7.591238586684127654e+01,7.180840660888840432e+01
2.226438271170063743e+01,2.349306056027667466e+01,1.709529718750060212e+01,2.150323981658385009e+01
5.038643472801325629e+01,6.971519470170106558e+01,4.911782232664539549e+01,4.514058210985468378e+01
9.712009279104454151e+01,9.158591147472404259e+01,9.383952886555124451e+01,9.718107580925303068e+01
2.723467846287418226e+01,2.991779968832558367e+01,2.991779968832558367e+01,3.040218966269013734e+01
5.940528895256899489e+01,5.368517401486163010e+01,5.940528895256899489e+01,5.368517401486163010e+01
4.199362499561532047e+01,4.423643858885710500e+01,1.920578585128554749e+01,1.316790867257588538e+01
3.233259093552508290e+01,4.631631569032197149e+01,2.316233927865381403e+01,6.198053812738072210e+00
4.312811883176037497e+01,4.747230852545899893e+01,6.781828761197716915e+01,6.385115509079618334e+01
1.647181979758005639e+02,1.376067320639373861e+02,1.365652242833375283e+02,1.563075253266607660e+02
6.197744069437943892e+01,1.209600131912160066e+02,7.677603360758243412e+01,1.221301718080051586e+02
2.103102733477317656e+02,2.042685679644992547e+02,2.049647510982296126e+02,2.286634602652093520e+02
5.179323860177956362e+01,6.277264993357029965e+01,6.420157384132750167e+01,7.318319568707966027e+01
2.046771513917680068e+02,2.077030430843719273e+02,2.271579511626235330e+02,1.707971366059620379e+02
8.634279998730484351e+01,8.177572014511433451e+01,8.373585682034592992e+01,8.152837861727505242e+01
4.638788602954485896e+01,3.780267114289940622e+01,3.547160717259404805e+01,3.693747421674063958e+01
7.528959634556007074e+01,8.103839168748110922e+01,8.606508541658510580e+01,8.166834613068952820e+01
3.313606903992013031e+01,2.493634365765166905e+01,2.502001015859970323e+01,2.587413448984599640e+01
3.793117906500019387e+01,5.802138599497128979e+01,2.590189914928563653e+01,6.441189258098708592e+01
3.433690457724775058e+01,2.595868303236868613e+01,3.280361649893217191e+01,3.657036176533128469e+01
1.361014122298321816e+01,1.830509745636455676e+01,1.565365361717132231e+01,1.399606845171137515e+01
5.531268659303975710e+01,4.660995233326385545e+01,5.215788056838582065e+01,4.512674663151131682e+01
2.390744396747212974e+01,2.091236021864412464e+01,5.687253512826006663e+00,-4.719649864616983770e+00
3.644785321998895711e+01,2.947669794344703575e+01,4.237022434309204755e+01,2.987291476135735735e+01
1.978885474212697204e+01,1.627689794488903274e+01,1.356355497442175206e+01,2.034633867810732255e+01
5.411443747208043931e+01,5.451734992855135431e+01,7.406954733470658425e+01,6.270762644909671479e+01
1.406207064171449304e+02,1.664016159598020863e+02,1.796888800371911543e+02,1.700525777279036106e+02
7.299938436641852491e+01,1.036298702206696163e+02,1.241487983568604534e+02,9.210203779948840008e+01
2.533768541217774128e+01,1.569319517955765342e+01,8.919592557388403620e+00,-1.261039001543496685e+00
4.867273424537950177e+01,4.041304227839960816e+01,5.449821401816802080e+01,5.140607720840142747e+01
4.396661441917978408e+01,4.396661441917978408e+01,4.396661441917977697e+01,4.396661441917978408e+01
5.291061158383440954e+01,3.605653989548304139e+01,5.672158424790113429e+01,2.585914613703643283e+01
7.144245453002574209e+01,7.253693931371327608e+01,6.998232462870801385e+01,7.230042997925647796e+01
1.044187407875876374e+02,1.045901004602553286e+02,1.162832279963704138e+02,1.191862620130008565e+02
6.406686138229720484e+01,1.101600374823851212e+02,1.214395816819802576e+02,1.392464052541800754e+02
3.774423456191904336e+01,3.067418777589421097e+01,2.508839042118708207e+01,3.505637971533190012e+01
-9.840090591085409955e+00,4.276994107697719016e+01,6.601174140366081744e+00,8.556112978465888474e+00
3.122678981387770847e+01,2.783736048981459987e+01,4.627916125605770503e+01,4.235165066546722556e+01
1.943214233385393186e+01,2.117032140957433484e+01,1.679705929317159629e+01,1.938212499925873544e+01
1.001158460571582367e+02,5.941979770833670926e+01,7.388660380722656384e+01,-7.857322655756830976e+00
4.955777788756547153e+01,5.489210363614072463e+01,4.614416598266491576e+01,6.966195413037368667e+01
4.775683819431860400e+01,5.705095936919077104e+01,7.997576129113673460e+01,1.152902937272415187e+02
9.739101479107355885e+01,1.109719265596641549e+02,1.922643585507664170e+02,1.487453672985099331e+02
2.497610533341027406e+01,2.606132079841783167e+01,2.369415233307718438e+01,1.810684624075461358e+01
2.316502451403573914e+01,9.310617375487980851e+00,2.348238026859486638e+01,9.320305288753326423e+00
1.478464249988897095e+01,4.781372536281175201e+01,4.880318540199249355e+01,4.515672439619358869e+01
1.054931249555590789e+01,5.791354972719865657e+00,4.302068820910400149e+01,4.542487175852215842e+01
1.651036724573343761e+01,2.216922038080750923e+01,1.957187407354060227e+01,1.811752409135565145e+01
4.828504622725803941e+00,7.267703009246759827e+00,8.996890728678614835e+00,1.078140086284264854e+01
9.405659207121269105e+01,6.161007061113482308e+01,8.605820586796443195e+01,8.372851628940905755e+01
5.045678100342282590e+01,2.560381010005763969e+01,5.502570967466965612e+01,3.564679442468802506e+01
1.223750983241207564e+02,1.236108018968274394e+02,1.180771710476210785e+02,1.329966385680941414e+02
2.164039983568733874e+02,2.025476731611832975e+02,2.038694644570732066e+02,1.405863802030399370e+02
4.394055675714351850e+01,5.729027242113168938e+01,7.365093046921221287e+01,3.590612271410940082e+01
2.955289327321434456e+01,2.794148504435091596e+01,3.888749407200188557e+01,3.566318328908567992e+01
1.659685808233971329e+02,1.839455831114501621e+02,1.868555642412718782e+02,1.948131977486844448e+02
-2.075362304360609755e+01,4.582157010511421191e+01,3.205496805179637931e+01,8.781687734808182100e+00
2.109154375569635320e+01,2.176565611048869897e+01,2.171110636741079247e+01,2.246637697824104407e+01
3.677380029952946927e+01,4.774379389961877962e+01,4.748201569754964169e+01,4.014541885263655985e+01
4.002115234906989372e+01,6.503749200009443143e+01,4.866583062545814187e+01,5.568054032509184026e+01
2.023363641294391186e+02,1.908402603580389609e+02,2.016619630915913604e+02,1.815829161667923017e+02
2.046139277194880179e+01,2.272078546779535202e+01,3.693040656356618001e+01,5.069616805634349355e+00
6.735876248499213403e+00,1.766910309530829082e+01,1.672609316774479993e+01,4.881637186731031974e+00
9.973513330608224692e+01,9.770523748786474982e+01,1.121985753144526541e+02,1.198403109613931292e+02
-1.317675164907940477e+01,4.533503094463327443e+01,6.276851552267601164e+01,6.497936785675690885e+01
7.048518256778245927e+01,5.456784552379441777e+01,1.076792638943135785e+02,7.323724923711776569e+01
5.781770659453936645e+01,7.216462231865746446e+01,7.387731269786610255e+01,6.472385914104879134e+01
1.316127365908000968e+02,1.211656961310895895e+02,1.407373913431714243e+02,1.420864666523064841e+02
5.853296697563162354e+01,5.743706238001988140e+01,5.868998910996587171e+01,5.801557655426211113e+01
3.261810668633849275e+01,2.609109118847383257e+01,4.148413428143152260e+01,2.585550566810759676e+01
5.190920407636593126e+01,5.032854288986614222e+01,6.333274623516699364e+01,5.725152717394726665e+01
4.438803460939350316e+02,5.408196714493583386e+02,4.437344435361644628e+02,5.011527050635994556e+02
7.451873742249337340e+01,9.035280189401929363e+01,8.524851125878033997e+01,8.173316253229407380e+01
7.029336693887377407e+01,7.618516806862582769e+01,7.993912050687490023e+01,7.881280318796403606e+01
8.981220671493476004e+01,1.085341462592513153e+02,1.099731871482030954e+02,9.169159125956662137e+01
1.146587318463710758e+01,1.146587318463710758e+01,4.547559225583314202e+01,4.547559225583314202e+01
9.990412715899223883e+01,1.387646472149484680e+02,1.184717164288961726e+02,1.399195920617745514e+02
1.031855172385272112e+02,7.381533529893755485e+01,1.503745920257572095e+02,1.178669517012843073e+02
1.698172149995486677e+02,1.378032794821303355e+02,1.752133325875529692e+02,1.625530797416477640e+02
5.824263356018798277e+01,4.279141261838589827e+01,5.729123366004785822e+01,5.402459686742261624e+01
3.842288615075884906e+01,4.266679043382582392e+01,4.546150613066700430e+01,6.748519872787318263e+01
1.101463702402411826e+02,1.042936541170908100e+02,9.437942610683626299e+01,9.429256268441213251e+01
3.185176338380960459e+01,3.690860672339896098e+01,2.095919537684354594e+01,2.267822453735344013e+01
9.982163212256142515e+01,1.194272847249506526e+02,1.453892626474502663e+02,1.412627221016253714e+02
1.369133918812244488e+01,1.962285579550090731e+01,3.252155915934879005e+01,1.662829018788488611e+01
1.157399801583631245e+02,5.565833845678263003e+01,4.650813413629074944e+01,6.551012525517484164e+01
6.763517281035392514e+00,2.868212656041343678e+01,3.122032790396340118e+01,3.050977345987236333e+01
2.728698222185112243e+01,4.095320459571082949e+01,1.308216417497729900e+01,3.737979972110663596e+01
5.087399109648027462e+01,7.440294534498228529e+01,5.816827685370961376e+01,7.375166836753743382e+01
7.313626772187360814e+01,5.145902090341272128e+01,7.679477441927541292e+01,6.080049929557303301e+01
1.615306219137860211e+01,1.744110080921731765e+01,8.867966584978395517e+00,3.573934431470532758e+01
1.039524541253980487e+02,1.586737133356627396e+02,5.919155940145476791e+01,3.238822270963184025e+01
8.115733853228265104e+01,6.485598648351616191e+01,5.805145200303854125e+01,2.931763983829610609e+01
8.808221245567277435e+01,3.612426729827841143e+01,8.192897887605082019e+01,6.754637635795936035e+01
2.387907867919132698e+01,3.314334122358168599e+01,3.245865599616641362e+01,3.299412725056933482e+01
3.403870091344266058e+01,2.280843970749022631e+01,4.229056415077555187e+01,4.334376820899122151e+01
1.170521662386565680e+02,1.583524914582450833e+02,1.385076332839082056e+02,1.546948211433290226e+02
1.107828672803498335e+02,6.490655636056573030e+01,1.149992483642276682e+02,9.741931192146496699e+01
9.467349487992912316e+01,5.144920388743572914e+01,6.806390067249273557e+01,5.185368475445955738e+01
3.557426004915127749e+01,5.034071446468432498e+01,4.989949558952494613e+01,3.430328526550432855e+01
1.150268509219575748e+02,1.300846142940908976e+02,1.249390371903076868e+02,1.176575217284911474e+02
4.375094567416805802e+01,4.710458105838704057e+01,4.305537533462483424e+01,2.348203188025776811e+01
2.708311209854260326e+00,3.576325878631303112e+01,9.274898081478152534e+00,3.916476316972479310e+01
5.321946048476891455e+00,1.952481903334467006e+01,1.658931339026641893e+01,2.356043070030582598e+01
1.449526160844232514e+01,4.335031516551109831e+01,3.764076043729960475e+01,7.802471200353178205e-01
1.079371804006812283e+02,1.055115020615794492e+02,1.005231032326253313e+02,1.037547855854323728e+02
2.164535415925649531e+01,2.430261379478298522e+01,3.276784989146271698e+01,4.432348741073518283e+01
9.728283849970532060e+01,6.686216379453925640e+01,1.149592336017424259e+02,4.476931761779853503e+01
1.257677542052187292e+01,1.232286876904980311e+01,1.355465296757277116e+01,1.090405530368525433e+01
9.033419167567524255e+01,3.943672921953643140e+01,5.248126803481122948e+01,6.450761770642937165e+01
5.290269849301326133e+01,3.517716403623346366e+01,2.183962975841999921e+01,7.050436615576862209e+01
2.588875896740747251e+01,3.619704885154607155e+01,1.860793977912563690e+01,1.660143049787537706e+01
4.760614436623136214e+01,8.304897642034748628e+01,6.591177154715666120e+01,5.858022662912809153e+01
8.391717546417151397e+00,4.617924403252379761e+01,3.164183583791666265e+01,6.461536435053700700e+01
6.398851918476106704e+01,7.104346422335748912e+01,6.686380586685905314e+01,5.266024178578005177e+01
2.871818273401238741e+01,2.115737030654248940e+01,1.791333014047801697e+01,9.154200136309174951e+00
1.405578172207992083e+01,2.478337514881732062e+01,2.032788090358405952e+01,1.995531018600149409e+01
1.249889421791735344e+02,5.817786042135273306e+01,4.845379233436781163e+01,8.257630241852294262e+01
1.396246421281487642e+02,1.468357812740811994e+02,6.276031107379294838e+01,1.039594481959469192e+02
1.071503747105221009e+02,9.820652861066666617e+01,1.003506956903988510e+02,9.715567594246041949e+01
3.447525678659812343e+01,1.366756547267516098e+01,3.089326178011912205e+01,4.544596243978723749e+01
2.012183505954211427e+01,2.328223796653680822e+01,3.108962993571295641e+01,7.440001511743279394e+00
5.110226180034122478e+01,4.574776544410907064e+01,5.055701875899251974e+01,5.638263994304763571e+01
4.387531497675471428e+02,4.043373252190071412e+02,3.676033629101202678e+02,3.747890160388340632e+02
2.924544107223614731e+01,4.273467954158703463e+01,4.775101057307070818e+01,3.580610757229037233e+01
6.315570470958002147e+01,4.276592517411985739e+01,4.624192272467829667e+01,7.854996583351957895e+01
2.339257354112065102e+01,3.749155775503813004e+01,4.534990465684344230e+01,2.587093663513557473e+01
2.301892978899562650e+02,7.807298895182231036e+01,3.778228539278773468e+01,1.845733927858980223e+02
8.036111542986709821e+01,7.406300524818533404e+01,8.173990690949634086e+01,9.174088503400135153e+01
6.568416883961342023e+01,5.911161467600903308e+01,5.950519127554627374e+01,4.585807521943448251e+01
1.311172640566194048e+01,4.062637957185073390e+01,5.523489551495264749e+01,2.785507982443447972e+01
1.143552653322425954e+02,1.224239846232713091e+02,1.252462728701871129e+02,1.146625329747545550e+02
2.260030595641631734e+01,3.154110415431538783e+01,3.794428414119458637e+01,3.946264276208690092e+01
1.905024434061034810e+01,1.459645904458242427e+01,1.741445773909690686e+01,1.613738713309651729e+01
1.492454690700451003e+01,6.898901058060846481e+01,5.747731937220117970e+01,3.896855280693787904e+01
1.265557984853720654e+02,1.082113078841803286e+02,1.146304541368320429e+02,1.283608027006750945e+02
1.221602070157385214e+02,1.182458509558035331e+02,1.345379075243921534e+02,7.912616171905126805e+01
1.523471660978703568e+01,2.084132531033551317e+01,2.386421883362764618e+01,1.535111340283468806e+01
1.485087073741933850e+01,1.484323648114868455e+01,1.537034572436245305e+01,1.559503010339940055e+01
1.001515206903607123e+02,1.096011603026958738e+02,1.133853464718163622e+02,1.076549041294151436e+02
6.469240463012801001e+01,8.469322972675831807e+01,8.784913683916838067e+01,1.210760746573272115e+02
8.087410558491832546e+01,8.476277889143234745e+01,8.880194354660254419e+01,7.571256994774033444e+01
3.015555622541900149e+01,3.997289648616329316e+01,3.490608886899200058e+01,2.743721894740361833e+01
-1.074181709123187289e+01,7.380321332985702476e+00,5.157513334322393206e+01,1.321188593280391288e+01
1.237976813055653906e+02,1.297592772072718219e+02,1.329539936528961448e+02,1.329539936528961448e+02
3.496121094671128304e+01,3.406975521731551737e+01,4.258082385898615740e+01,3.526798202804791771e+01
1.405343685293606768e+02,1.604562038229788641e+02,1.637195799371072837e+02,1.513806876089838056e+02
